content,id,postDate,author
"IF it was I setting up the test split I would do it by building.  If time split like past Kaggle series, than 22% of two years would just be the first 6 months of 2017.
If done by building than the public test could still contain the full two years.
Assume that shortly someone will do the LB probe that lets us know.",113249,2019-10-19 00:24:54,PC Jimmmy
"Knowing the right location would help to use the holiday feature effectively. I earlier saw some discussion about using US holiday as feature. But the problem is, as we don't know the location we can't say for sure about the holiday list. I guess that's why my holiday feature failed earlier. Also maintenance day, natural disaster. festival day so many features to think about if the location is known .",114874,2019-10-31 02:57:16,Khairul Islam
"Thanks for posting this, as someone who has yet to incorporate anything about holidays into my modeling, it should be helpful",114874,2019-10-29 20:28:21,SteveKane
I got a better corr with Birmingham than loughborough. Check it out here: https://www.kaggle.com/datadugong/locate-better-cities-by-weather-temp-fill-nans,114874,2019-11-05 12:29:15,Silverback
"Could be. Loughborough is just based on the official Ashrae sites. 
But I couldn't find the Loughborough library building in our dataset so it could be wrong.
I see that on the Ashrae pdf you posted, that chapter is called Midlands UK and not  Loughborough, so Birmingham could fit.",114874,2019-11-05 15:55:40,S D
"Yer - it might well not be Birmingham as the corr isn't perfect. Birmingham Airport came up as a weather station in an ASHRAE report when referencing the ""Central England"" region in the PDFs, hence why I tried it. ",114874,2019-11-05 16:35:17,Silverback
Thank you for sharing. Thank you,114874,2019-11-01 03:19:09,jiruideng6
"Hi guys
Its my first competition I have question that if we find out the name of places related to site how could we use in modelling like what extra importance it will give to us.",114874,2019-10-31 06:00:29,boxxx
"You could use external data based on this knowledge as long as you post the source in the external data disclosure thread. As specified in the rules:

C. External Data. You may use data other than the Competition Data (“External Data”) to develop and test your models and Submissions. However, you will (i) ensure the External Data is available to use by all participants of the competition for purposes of the competition at no cost to the other participants and (ii) post such access to the External Data for the participants to the official competition forum prior to the Entry Deadline.
",114874,2019-10-31 19:35:59,tahaum
Damn this is so good. Thanks for sharing.,114874,2019-10-30 16:45:47,Manraj Singh
Terrific analysis! Thanks for sharing!,114874,2019-10-30 16:30:22,bluetrain
"striking way of finding hidden insights from data. Would be helpful to many for sure, who are yet to incorporate holidays in their features.",114874,2019-10-30 14:46:55,Atul Anand
"I don't know if if we'll help, but it's really impressive…",114874,2019-10-29 21:51:54,mezoganet
Identifying variation that happens systematically should definitely help assuming it continues into the future,114874,2019-10-29 22:33:11,SteveKane
"You should probably share this on the external data disclosure thread, even if you don't find improvement.",115256,2019-11-15 21:55:03,Rob Rose
"The impact of any magic with holidays, besides maybe Christmas/NYE but for this one needs no calendars, is likely to be marginal. Firstly there are buildings which seem to be fully immune to any holidays, secondly we are talking at best like 12 observations per holiday and then we have like 10-15 holidays per year outside of regular weekend/weekday pattern.
My point I would not waste time on playing with holidays at this stage of the comp, even though it is easier to dig in this direction then to figure out how to actually do CV in this comp :)",115256,2019-11-02 09:53:31,snovik
My thoughts exactly,115256,2019-11-02 09:54:39,Gunes Evitan
I've seen a small improvement encoding the holiday string as a category. Additionally I've seen a bigger improvement removing training rows that could potentially be a holiday altogether.,115256,2019-11-02 14:19:40,rcpeters
"@rcpeters, so you removed all the rows where ""IsHoliday""=1 and got significant improvement? By how much if you don't mind my asking? That is interesting.",115256,2019-11-02 23:04:18,YaGana Sheriff-Hussaini
At the time my score went from 1.25 to 1.24 but with only two decimal places who knows. ,115256,2019-11-04 02:10:37,rcpeters
"Gunes, thank you for this post with holidays in all 4 countries.
In a similar post Konstantin claims 0.02 improvement. I'd expect even better results with Ireland, UK and Canada added. Why is this not the case?",115256,2019-11-06 07:36:50,Poe Dator
"I believe Canada, UK and Ireland sites have less buildings than US sites. When we remove those timestamps, the data becomes even less and score doesn't improve.",115256,2019-11-07 05:52:20,Gunes Evitan
"As said and shown by different kagglers, there are mainly 4 countries US, Canada, England and Ireland in the dataset. And I have seen there are dicussions about F and C in air temperature but when I checked them empirically I found that Canada and US both have Celsius air temperature. Can anyone enlighten me? Thanks a lot.",115256,2019-11-10 18:20:15,Mukul Sharma
Thanks for sharing @gunesevitan.,115256,2019-11-01 11:54:28,YaGana Sheriff-Hussaini
This Comment was deleted.,115256,2019-11-12 10:56:06,No user
"@Sohier Dane  I appreciate the clarification you gave. But still, I believe, there are couple of things , which is making the competitiors lose their confidence on the ""COMPETITION"".

Allowing usage of external data is meant really to support a better modelling or better metadata build-up, which can assist in better model creation ,i.e external data that can ""help to find answers"". I know, it's not perhaps, written anywhere in the rules, but that is what the intention is/should be.

What I have read in the other  discussions about leakage,  it certainly shows that this is not an external data that can help to find answer, but this is something that is THE ANSWER.
So, I would really request even the kaggle team to clear their stand on this.

Assurance of using only the private set that is unavailable publicly is good for the competitiors. But , am I really wrong in thinking, that , using such public data which caters to exact building or site, actually makes it unfair on the part of other competitors , who  are practically working with only 2016 data and others who are working with leakage, are actually training their model on a bigger and better dataset?

Isn't that an unfair advantage?

Your last comment made me a little nervous. ""enough of the sites are unavailable online"" , means, 'some of the sites are available online'.  

May I have your opinion on the my following suggestions?

External data that involves meter readings of the buildings in the dataset should not be allowed for training. I hope my understanding is correct, that is what is happening here.
If above criteria is considered, I feel, clearing leaderboard could be helpful. Someone still may make submission with leaked data. But at least, we can hope that new submissions will meet the new criteria.
Extend the deadline, if possible.
",117357,2019-11-24 10:39:22,Leo Regulus
I hope that meter readings that can be publicly downloaded can be official train data.,117357,2019-11-15 08:36:42,daishu
